Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
18,29-Dec-2020,04-Jan-2021,route24,0.634970940732932,0.920006684351592,0.253972010998522,0.616189393905706,21.9964515502247,-6.35846331894807,-75.3303248332352,1321.12430971473,30850.0944705176,1141.854212742968,3139.4516542558767,698.133027733784,11541.78215350104,29987.1677588514,99.480464175292,0.252465671226107,7,126,51.7011111111111,16.1888888888889,100.11,4.19229328575369,1.61998110672226,5.81227439247595
19,05-Jan-2021,11-Jan-2021,route24,0.643161855155338,0.920006676568336,0.285779708103833,0.594825811495689,22.1118091488188,-0.664783446173634,-71.9420975882053,1495.63067478,32345.7251452976,986.499431674532,2890.685682748008,371.0521329694444,12528.28158517556,32877.8534415994,108.756767499528,0.251744749223021,7,133,57.7805555555556,15.6472222222222,94.5722222222222,4.31696066996286,1.68650693110849,6.00346760107136
20,12-Jan-2021,18-Jan-2021,route24,0.634628529316963,0.920004341878095,0.264641575005298,0.603598360098677,22.1807525671613,2.62180232220344,-67.245280047958,1773.18582285696,34118.9109681545,959.6756342835401,2810.1085988995883,377.78078560555554,13487.957219459082,35687.962040499,118.201287139667,0.251972253864048,7,140,71.3252777777778,15.8166666666667,80.8580555555556,4.44430795404306,1.74870836477786,6.19301631882092
21,19-Jan-2021,25-Jan-2021,route24,0.639222096077402,0.920005955685023,0.264774749600217,0.602122530745127,22.0774933446423,-2.49967998793423,-72.5746853107114,1459.43908570084,35578.3500538554,784.3453871799559,2517.4117909727083,690.9289000066401,14272.30260663904,38205.37383147172,135.474509639833,0.252025548497089,7,147,57.9105555555555,15.7722222222222,94.3172222222223,4.5715371927481,1.80879835928323,6.38033555203133
22,26-Jan-2021,01-Feb-2021,"route24,route12",0.642245679125478,0.920005746276108,0.29763721690678,0.585760670364562,22.2002094802695,1.35168610261035,-67.1355695623351,1438.51716789375,37016.8672217491,286.0596883705704,716.9852721232,109.6328847666668,14558.362295009641,38922.35910359493,138.215331759,0.251434254629767,7,154,79.9766666666667,15.3194444444444,72.7038888888888,4.69950830431471,1.87035578708289,6.5698640913976
23,02-Feb-2021,08-Feb-2021,route12,0.650273570886161,0.920007051711264,0.323556704937744,0.575439804287485,22.2351089290598,1.88348496729224,-71.7828323697251,1190.42159524309,38207.2888169922,335.35095153813086,732.70551591568,30.097944444444444,14893.71324654776,39655.0646195106,138.967780370111,0.251137986678682,7,161,67.6319444444444,15.0722222222222,85.2958333333333,4.80902705380328,1.91691642765658,6.72594348145986
24,09-Feb-2021,15-Feb-2021,route12,0.647641291857044,0.920003489993631,0.328230945933991,0.575554362241112,22.3081095277364,5.4761201354478,-70.3050988397691,1271.81183877294,39479.1006557652,317.39359655689725,729.98565666564,97.26345388888801,15211.106843104642,40385.0502761764,141.399366717333,0.251122321448439,7,168,75.4855555555555,15.0638888888889,77.4505555555556,4.92500529973619,1.9689864565926,6.89399175632879
25,16-Feb-2021,22-Feb-2021,route12,0.645689796956477,0.920004799522395,0.320040753000484,0.582663847116162,22.197922436331,0.420587939349609,-69.3924222474487,1242.1870394373,40721.2876952025,230.47018818832882,735.376401018432,223.48965787884958,15441.577031293,41120.4266771948,146.986608164304,0.25137422115313,7,175,73.1066666666667,15.1805555555556,79.7127777777778,5.04079315276206,2.01951108060824,7.0603042333703
26,23-Feb-2021,01-Mar-2021,"route12,route24",0.6411169233369,0.920005681526954,0.258999769321193,0.592680710129053,22.2784605601843,5.05745820679782,-70.5876766393107,1415.47103461537,42136.7587298178,987.726645915748,2771.0324202208603,330.5522675236112,16429.303677208725,43891.4590974156,155.250414852394,0.251595844079556,7,182,68.6091666666667,15.3805555555556,84.0102777777778,5.13851856920512,2.06150752828437,7.2000260974895
27,02-Mar-2021,08-Mar-2021,route24,0.627163688279838,0.920003820344388,0.272330753649466,0.616188245171321,22.1748888643182,2.10797656779156,-66.965009736865,1808.63323616827,43945.3919659861,1011.4357793343602,2924.9809368929123,378.41699935428403,17440.739456543084,46816.440034308405,164.710839836252,0.252341528440253,7,189,75.5391666666667,15.9361111111111,76.5247222222222,5.2683872460261,2.11628320652433,7.38467045255043
28,09-Mar-2021,15-Mar-2021,route24,0.622520709422456,0.920007093167599,0.266536252866998,0.621869237053101,22.2768661129581,6.09794484609193,-65.8017649479175,1948.70941748089,45894.101383467,1022.5136675632481,2723.764497419988,220.7606311346832,18463.253124106323,49540.2045317284,170.229855614619,0.252437864919241,7,196,78.4644444444444,16.0527777777778,73.4827777777778,5.38981179350634,2.16397629736061,7.55378809086695
29,16-Mar-2021,22-Mar-2021,route24,0.632472939557566,0.920005846864947,0.294595735830653,0.604347972457975,22.2675993475934,6.85469699146157,-65.9058764891848,1876.32858950509,47770.4299729721,833.7588731663241,2019.855392232004,260.3773288832672,19297.01199727268,51560.0599239604,176.7392888367,0.251913177895017,7,203,75.5713888888889,15.6055555555556,76.8230555555555,5.51051824577805,2.21224877901734,7.72276702479539
30,23-Mar-2021,29-Mar-2021,route24,0.626808469214356,0.920006005199925,0.270054814561714,0.613109066486412,22.1893881914718,3.36647102283421,-65.969774851325,1844.22875316807,49614.6587261402,958.975998611896,2330.631619392596,225.19851879243961,20255.98799588456,53890.6915433532,182.369251806511,0.252235467189496,7,210,76.3822222222222,15.7888888888889,75.8288888888889,5.62094868417423,2.25368867439424,7.87463735856847
31,30-Mar-2021,05-Apr-2021,route24,0.628948620431246,0.920007014500129,0.257690588910015,0.611053182369354,22.3698341556547,10.1979187590336,-67.0888442554537,1878.73195281209,51493.3906789522,1017.466252990144,2486.008178032884,104.28000000000003,21273.45424887472,56376.69972138601,184.976251806511,0.252056152961485,7,217,74.0,15.7027777777778,78.2972222222222,5.73590610555063,2.2981898934667,8.03409599901734
32,06-Apr-2021,12-Apr-2021,"route24,route12",0.641451279167117,0.920006372832806,0.296325702780755,0.510858393416719,22.4792979072487,21.0862889303519,-59.3522353150353,2025.40745448645,53518.7981334387,233.8400128585356,497.45370090665205,36.76744444444444,21507.294261733245,56874.15342229241,185.895437917622,0.25109793989499,7,224,104.312777777778,14.9916666666667,48.6955555555555,5.86830068209073,2.34679155017371,8.21509223226444
