Week_Index,Week_Start,Week_End,Routes,Avg_SOC,Max_SOC [-],Min_SOC [-],Avg_DOD [-],Avg_Batt_Temp,Avg_Amb_Temp [degC],weeklyAvgBattP,weeklyDistance [km],weeklyTotDistance [km],weeklyDRegEn [kWh],weeklyDNetEn [kWh],weeklyEnAux [kWh],weeklyTotRegEn [kWh],weeklyTotNetEn [kWh],weeklyTotAux [kWh],weeklyAvgCrateChg [1/h],weeklyCycles [-],weeklyTotCycles [-],weeklyDrivingTime [h],weeklyChargingTime [h],weeklyparkingTime [h],Avg_Qcyc,Avg_Qcal,Avg_Qloss
16,16-May-2020,22-May-2020,route22,0.634318334202285,0.920004616672725,0.313051850334128,0.593109387274813,22.4752034508144,18.2116469296852,-60.8605183863969,2276.91107683264,30460.1569340985,946.7803600846319,2195.9209105631603,99.57857777777761,14108.75179698052,34705.84635908716,82.8253551110307,0.251415225174567,7.0,106,93.3405555555556,15.7305555555556,58.9288888888888,3.84234568807035,1.43054652746759,5.27289221553795
17,23-May-2020,29-May-2020,"route22,route4",0.635953560750631,0.920006502173703,0.290251582769999,0.593968638035231,22.4807168541764,18.6966742566705,-60.2463975675445,2197.18205037851,32657.338984477,1220.22232376302,2666.014147231432,109.934,15328.974120743522,37371.8605063186,85.5737051110307,0.251462077906478,7.0,113,97.0758333333334,15.7166666666667,55.2075,4.00732194387265,1.4813693167696,5.48869126064225
18,30-May-2020,05-Jun-2020,route4,0.633963837663001,0.920003950408669,0.299273515892168,0.602108909053322,22.4948898690011,21.9951857306639,-55.9077881631326,694.094769925557,33351.4337544026,1135.037004700924,2362.5472930449523,190.89973163815682,16464.011125444442,39734.407799363566,90.3461984019846,0.251302601313476,2.0,115,32.1369444444444,4.46666666666667,131.396388888889,4.11784598742913,1.5121743542573,5.63002034168643
19,06-Jun-2020,12-Jun-2020,route4,0.635603517008133,0.920005945825879,0.293101931692556,0.59692785290346,22.6224379243446,26.7186551014576,-59.676972337235,1287.99476755432,34639.4285219569,1187.8025471378721,2578.1981849041963,160.3625688888772,17651.813672582324,42312.605984267604,94.3552626242065,0.25141061586113,4.0,119,56.0638888888889,9.00833333333333,102.927777777778,4.18990281070204,1.52912316338291,5.71902597408495
20,13-Jun-2020,19-Jun-2020,route4,0.63776916013334,0.92000558133716,0.296904609853564,0.517612946891216,22.5703354545142,23.3967987445985,-60.7616930520833,2112.09093321359,36751.5194551705,945.7811576447762,1950.7680315575083,139.206,18597.59483022708,44263.374015825204,97.8354126242065,0.251308798249473,7.0,126,93.2794444444445,15.6083333333333,59.1122222222222,4.31824805038604,1.57183588046817,5.89008393085421
21,20-Jun-2020,26-Jun-2020,"route4,route22",0.626883276297352,0.920006922440832,0.295745669955971,0.599290028443081,22.5217348080116,24.252993713441,-55.4320635713683,2657.71886428768,39409.2383194582,947.86624094776,2016.386879060556,145.0520503745932,19545.461071174843,46279.76089488601,101.461713883571,0.251792866325515,7.0,133,118.569444444445,15.9805555555556,33.4499999999999,4.47668223222806,1.60978508025762,6.08646731248567
22,27-Jun-2020,03-Jul-2020,route22,0.638965589448137,0.920006581927837,0.306402611179103,0.586392571577112,22.5459376807188,22.7086939468406,-60.6112626355286,2278.13554149437,41687.3738609526,967.9038251613601,2204.830333160708,97.29764444444439,20513.364896336203,48484.5912280464,103.894154994682,0.251144261673271,7.0,140,92.0855555555555,15.4166666666667,60.4977777777778,4.62577241354844,1.64583080464263,6.27160321819107
23,04-Jul-2020,10-Jul-2020,route22,0.632697784875734,0.920004553934673,0.30400898493038,0.522389718187571,22.5326272829948,24.0225753927192,-57.3831220693028,2531.53740316663,44218.9112641192,746.3419004124999,1614.5294887050159,118.63402361111122,21259.70679674872,50099.12071675161,106.86000558496,0.251449076064082,7.0,147,107.115,15.6416666666667,45.2433333333333,4.77465710803746,1.69392552952293,6.46858263756039
24,11-Jul-2020,17-Jul-2020,route22,0.63317440638012,0.920006155990976,0.30023079772063,0.522489533930709,22.4813774944984,22.9622891134004,-55.6001122086556,2594.11856405257,46813.0298281718,791.4975623767718,1663.944931174352,124.6508521283952,22051.204359125484,51763.065647926,109.97627688817,0.251425554238649,7.0,154,113.36,15.5527777777778,39.0872222222222,4.91467634564766,1.72355643083389,6.63823277648155
25,18-Jul-2020,24-Jul-2020,"route22,route4",0.630432295646713,0.920006803428535,0.287922287168583,0.604034935375838,22.5499632771433,21.6219173095798,-60.9603728553711,2255.66619503609,49068.6960232078,1147.042499034308,2314.383277478828,110.52132916666682,23198.246858159804,54077.4489254048,112.739310117337,0.251770118808877,7.0,161,94.3394444444445,15.8083333333333,57.8522222222222,5.05589711335941,1.76225190646891,6.81814901982833
